No,Year,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Age_Group,CreditScore_value,Balance_Value,Tenure_term,Financial_Score,Financial_Profile
7704,2025,608,Germany,Female,48,2,127924,2,1,0,32203,0,46-60,Low,High-Balance,New,1.98,Low Value
7705,2025,786,Spain,Female,34,9,0,2,1,0,117034,0,30-45,High,Zero-Balance,Long-Term,2.42,High Value
7706,2025,777,France,Female,29,9,131241,1,1,1,163746,1,<30,High,High-Balance,Long-Term,2.75,High Value
7707,2025,667,Spain,Male,31,5,0,2,1,1,20347,0,30-45,Medium,Zero-Balance,Mid-Term,1.58,Low Value
7708,2025,848,Spain,Male,35,5,120047,2,1,0,84711,0,30-45,High,High-Balance,Mid-Term,2.82,High Value
7709,2025,486,France,Female,39,8,97819,1,0,1,120531,0,30-45,Low,High-Balance,Long-Term,1.41,Low Value
7710,2025,598,Spain,Female,64,1,62980,1,1,1,152274,0,60+,Low,Low-Balance,New,1.7,Low Value
7711,2025,506,France,Female,40,3,0,1,1,1,144346,0,30-45,Low,Zero-Balance,New,1.23,Low Value
7712,2025,612,Germany,Male,46,9,161450,1,1,1,96961,1,46-60,Medium,High-Balance,Long-Term,2.03,High Value
7713,2025,545,France,Male,30,3,0,2,1,0,170307,0,<30,Low,Zero-Balance,New,1.92,Low Value
7714,2025,793,France,Male,56,8,119496,2,1,0,29881,0,46-60,High,High-Balance,Long-Term,2.49,High Value
7715,2025,682,France,Female,30,9,0,2,1,1,195105,0,<30,Medium,Zero-Balance,Long-Term,2.51,High Value
7716,2025,517,France,Male,62,1,43773,3,1,0,187756,1,60+,Low,Low-Balance,New,2.38,High Value
7717,2025,684,France,Male,32,9,100249,2,0,1,67600,0,30-45,Medium,High-Balance,Long-Term,2.22,High Value
7718,2025,692,Spain,Male,46,2,0,2,1,1,105983,0,46-60,Medium,Zero-Balance,New,2.11,High Value
7719,2025,740,France,Female,60,5,108028,2,0,0,25980,1,46-60,High,High-Balance,Mid-Term,2.26,High Value
7720,2025,666,Germany,Male,71,1,53013,2,1,1,112223,0,60+,Medium,Low-Balance,New,2.23,High Value
7721,2025,693,France,Male,68,2,0,2,1,1,59865,0,60+,Medium,Zero-Balance,New,1.88,Low Value
7722,2025,757,Germany,Male,33,1,122089,1,1,0,42581,0,30-45,High,High-Balance,New,2.02,High Value
7723,2025,684,Germany,Male,18,9,90544,1,0,1,4777,0,<30,Medium,Low-Balance,Long-Term,1.37,Low Value
7724,2025,691,Spain,Male,35,6,0,2,0,1,178038,0,30-45,Medium,Zero-Balance,Mid-Term,2.46,High Value
7725,2025,842,France,Male,44,3,141252,4,0,1,128521,1,30-45,High,High-Balance,New,3.47,High Value
7726,2025,482,France,Female,35,5,147813,2,0,0,109030,0,30-45,Low,High-Balance,Mid-Term,2.22,High Value
7727,2025,735,France,Male,55,6,134141,1,1,0,2268,0,46-60,High,High-Balance,Mid-Term,1.87,Low Value
7728,2025,681,France,Female,63,7,0,2,1,1,55054,0,60+,Medium,Zero-Balance,Mid-Term,1.8,Low Value
7729,2025,616,France,Female,31,8,0,1,0,1,76456,0,30-45,Medium,Zero-Balance,Long-Term,1.18,Low Value
7730,2025,850,France,Female,35,2,128548,4,1,0,75479,1,30-45,High,High-Balance,New,3.12,High Value
7731,2025,635,France,Male,43,10,122198,2,0,1,179145,0,30-45,Medium,High-Balance,Long-Term,2.77,High Value
7732,2025,638,Germany,Male,42,8,145178,1,1,0,193472,1,30-45,Medium,High-Balance,Long-Term,2.54,High Value
7733,2025,820,Spain,Female,31,2,94223,1,1,0,103571,0,30-45,High,Low-Balance,New,2.21,High Value
7734,2025,694,Germany,Female,58,1,143212,1,0,0,102629,1,46-60,Medium,High-Balance,New,2.3,High Value
7735,2025,713,France,Male,41,3,0,2,1,0,55772,0,30-45,High,Zero-Balance,New,1.93,Low Value
7736,2025,543,Germany,Male,41,6,143350,1,1,1,192070,1,30-45,Low,High-Balance,Mid-Term,2.22,High Value
7737,2025,649,France,Female,41,3,130932,1,1,1,144808,0,30-45,Medium,High-Balance,New,2.25,High Value
7738,2025,777,France,Female,30,4,137851,1,1,0,5008,1,<30,High,High-Balance,Mid-Term,2.01,High Value
7739,2025,561,France,Male,33,6,0,2,0,0,173680,0,30-45,Low,Zero-Balance,Mid-Term,1.98,Low Value
7740,2025,724,Spain,Male,41,5,0,1,0,1,115754,0,30-45,High,Zero-Balance,Mid-Term,1.78,Low Value
7741,2025,665,Spain,Female,51,8,0,1,1,1,38928,1,46-60,Medium,Zero-Balance,Long-Term,1.18,Low Value
7742,2025,441,France,Male,60,1,140614,1,0,1,174381,0,46-60,Low,High-Balance,New,1.99,High Value
7743,2025,579,Spain,Male,22,3,118681,1,1,1,49830,0,<30,Low,High-Balance,New,1.4,Low Value
7744,2025,777,Germany,Male,35,7,122918,1,1,1,76170,0,30-45,High,High-Balance,Mid-Term,2.24,High Value
7745,2025,739,France,Female,36,0,0,2,0,0,133466,0,30-45,High,Zero-Balance,New,2.4,High Value
7746,2025,660,France,Male,40,5,131754,2,1,1,38762,0,30-45,Medium,High-Balance,Mid-Term,2.24,High Value
7747,2025,554,France,Female,35,8,0,2,1,1,176779,0,30-45,Low,Zero-Balance,Long-Term,1.97,Low Value
7748,2025,850,France,Female,24,6,0,2,1,1,13160,0,<30,High,Zero-Balance,Mid-Term,1.97,Low Value
7749,2025,842,Germany,Female,35,9,119948,1,1,0,48218,1,30-45,High,High-Balance,Long-Term,2.14,High Value
7750,2025,785,France,Female,38,1,0,1,1,0,134965,1,30-45,High,Zero-Balance,New,2.02,High Value
7751,2025,550,France,Male,25,0,0,2,1,1,184221,0,<30,Low,Zero-Balance,New,2,High Value
7752,2025,750,Spain,Female,39,6,0,2,0,0,19264,0,30-45,High,Zero-Balance,Mid-Term,1.85,Low Value
7753,2025,490,Spain,Female,38,3,97266,1,1,1,92797,0,30-45,Low,High-Balance,New,1.27,Low Value
7754,2025,605,Germany,Male,28,10,113691,1,1,0,33114,0,<30,Low,High-Balance,Long-Term,1.37,Low Value
7755,2025,563,Spain,Female,42,6,99056,2,1,0,154348,1,30-45,Low,High-Balance,Mid-Term,2.22,High Value
7756,2025,675,France,Male,34,8,0,2,1,1,184842,0,30-45,Medium,Zero-Balance,Long-Term,2.43,High Value
7757,2025,621,Spain,Female,36,7,116339,1,1,1,155743,0,30-45,Medium,High-Balance,Mid-Term,2.06,High Value
7758,2025,850,France,Male,40,6,97340,1,0,1,88815,0,30-45,High,High-Balance,Mid-Term,2.19,High Value
7759,2025,711,France,Male,41,3,0,2,1,1,193748,0,30-45,High,Zero-Balance,New,2.62,High Value
7760,2025,549,Germany,Female,55,1,137592,2,0,1,116548,1,46-60,Low,High-Balance,New,2.31,High Value
7761,2025,764,Germany,Male,34,6,108760,2,1,0,166325,1,30-45,High,High-Balance,Mid-Term,3.03,High Value
7762,2025,627,Germany,Male,30,3,128771,2,1,1,40199,0,<30,Medium,High-Balance,New,2.1,High Value
7763,2025,850,France,Female,34,2,0,2,0,0,51919,0,30-45,High,Zero-Balance,New,2.16,High Value
7764,2025,614,Spain,Female,36,1,44055,1,1,1,73329,0,30-45,Medium,Low-Balance,New,1.34,Low Value
7765,2025,685,Germany,Female,44,2,119658,1,1,0,145387,1,30-45,Medium,High-Balance,New,2.3,High Value
7766,2025,683,Germany,Female,49,7,108798,2,0,0,140763,0,46-60,Medium,High-Balance,Mid-Term,2.66,High Value
7767,2025,643,Spain,Male,35,2,0,2,0,0,67979,0,30-45,Medium,Zero-Balance,New,1.72,Low Value
7768,2025,561,Germany,Female,49,1,102025,1,1,0,133052,1,46-60,Low,High-Balance,New,1.65,Low Value
7769,2025,601,Spain,Female,20,9,122447,2,1,0,86792,0,<30,Low,High-Balance,Long-Term,2.18,High Value
7770,2025,766,France,Female,27,7,158787,2,0,1,47579,0,<30,High,High-Balance,Mid-Term,2.79,High Value
7771,2025,699,France,Male,29,3,125689,1,1,1,151624,0,<30,High,High-Balance,New,2.43,High Value
7772,2025,850,Germany,Male,29,1,154640,1,1,1,164040,0,<30,High,High-Balance,New,2.99,High Value
7773,2025,792,Germany,Female,50,4,146711,1,1,0,16528,1,46-60,High,High-Balance,Mid-Term,2.15,High Value
7774,2025,636,Germany,Male,67,7,136709,1,0,1,66753,1,60+,Medium,High-Balance,Mid-Term,1.84,Low Value
7775,2025,850,Germany,Male,43,5,129305,2,0,1,19245,0,30-45,High,High-Balance,Mid-Term,2.59,High Value
7776,2025,628,Spain,Male,40,10,0,2,1,0,103833,0,30-45,Medium,Zero-Balance,Long-Term,1.85,Low Value
7777,2025,736,France,Female,63,10,0,2,0,1,503,0,60+,High,Zero-Balance,Long-Term,1.72,Low Value
7778,2025,711,France,Female,21,0,82844,2,0,1,1409,0,<30,High,Low-Balance,New,1.91,Low Value
7779,2025,583,Spain,Female,22,2,0,2,0,1,5985,0,<30,Low,Zero-Balance,New,1.2,Low Value
7780,2025,757,France,Male,46,0,0,2,1,0,37460,0,46-60,High,Zero-Balance,New,1.96,Low Value
7781,2025,749,Germany,Female,33,10,76692,1,0,1,30396,0,30-45,High,Low-Balance,Long-Term,1.65,Low Value
7782,2025,705,France,Male,34,7,117716,1,1,0,2499,0,30-45,High,High-Balance,Mid-Term,1.64,Low Value
7783,2025,585,France,Male,54,8,87105,1,1,1,55346,0,46-60,Low,Low-Balance,Long-Term,1.23,Low Value
7784,2025,437,France,Female,43,6,0,1,1,0,148331,1,30-45,Low,Zero-Balance,Mid-Term,1.19,Low Value
7785,2025,741,France,Female,64,2,69311,1,1,1,59238,0,60+,High,Low-Balance,New,1.75,Low Value
7786,2025,738,France,Male,26,9,0,2,1,1,48645,0,<30,High,Zero-Balance,Long-Term,1.97,Low Value
7787,2025,586,Spain,Female,33,10,66949,2,1,1,140759,0,30-45,Low,Low-Balance,Long-Term,2.09,High Value
7788,2025,627,France,Female,57,9,0,2,1,1,107712,0,46-60,Medium,Zero-Balance,Long-Term,1.86,Low Value
7789,2025,551,Spain,Male,76,2,128411,2,1,1,181719,0,60+,Low,High-Balance,New,2.57,High Value
7790,2025,606,Germany,Male,38,3,99898,1,0,0,37055,0,30-45,Low,High-Balance,New,1.28,Low Value
7791,2025,674,France,Male,22,3,0,1,1,1,173941,0,<30,Medium,Zero-Balance,New,1.89,Low Value
7792,2025,584,Germany,Female,31,6,152622,1,1,0,99299,0,30-45,Low,High-Balance,Mid-Term,1.92,Low Value
7793,2025,590,France,Male,40,8,0,2,1,0,62933,0,30-45,Low,Zero-Balance,Long-Term,1.5,Low Value
7794,2025,585,France,Male,56,4,138227,2,1,1,55288,0,46-60,Low,High-Balance,Mid-Term,2.1,High Value
7795,2025,508,France,Female,25,2,111396,1,0,1,48197,0,<30,Low,High-Balance,New,1.18,Low Value
7796,2025,458,Germany,Male,44,7,84387,1,1,0,178643,0,30-45,Low,Low-Balance,Mid-Term,1.61,Low Value
7797,2025,692,France,Female,36,3,0,2,1,1,8282,0,30-45,Medium,Zero-Balance,New,1.62,Low Value
7798,2025,502,Germany,Male,33,5,174674,2,1,0,33301,0,30-45,Low,High-Balance,Mid-Term,1.94,Low Value
7799,2025,518,France,Male,46,3,0,2,1,0,76516,0,46-60,Low,Zero-Balance,New,1.39,Low Value
7800,2025,660,Germany,Male,46,5,109020,2,1,1,33681,0,46-60,Medium,High-Balance,Mid-Term,2.03,High Value
7801,2025,698,Germany,Female,52,1,107907,1,1,0,168886,1,46-60,High,High-Balance,New,2.36,High Value
7802,2025,678,France,Male,54,7,128915,1,0,0,191746,1,46-60,Medium,High-Balance,Mid-Term,2.57,High Value
7803,2025,773,Spain,Male,63,9,111180,1,1,1,93091,0,60+,High,High-Balance,Long-Term,2.22,High Value
7804,2025,619,Germany,Female,52,8,124099,1,0,0,23905,0,46-60,Medium,High-Balance,Long-Term,1.46,Low Value
7805,2025,684,Germany,Male,59,9,122471,1,0,1,15807,0,46-60,Medium,High-Balance,Long-Term,1.67,Low Value
7806,2025,635,France,Male,34,3,134692,2,1,1,83773,0,30-45,Medium,High-Balance,New,2.4,High Value
7807,2025,680,France,Female,25,4,123816,1,1,1,90162,0,<30,Medium,High-Balance,Mid-Term,2.03,High Value
7808,2025,608,Germany,Male,34,3,106289,1,1,1,36639,0,30-45,Low,High-Balance,New,1.34,Low Value
7809,2025,603,Germany,Female,55,7,127723,2,1,0,139469,1,46-60,Low,High-Balance,Mid-Term,2.5,High Value
7810,2025,579,Spain,Male,43,2,145844,1,1,1,198402,1,30-45,Low,High-Balance,New,2.36,High Value
7811,2025,756,Germany,Female,34,2,148201,1,0,0,194584,0,30-45,High,High-Balance,New,2.97,High Value
7812,2025,611,France,Male,30,2,104146,1,0,0,159630,0,<30,Medium,High-Balance,New,1.95,Low Value
7813,2025,532,Germany,Male,24,8,142755,1,0,0,34231,0,<30,Low,High-Balance,Long-Term,1.41,Low Value
7814,2025,684,Germany,Female,63,3,81246,1,1,0,69643,1,60+,Medium,Low-Balance,New,1.65,Low Value
7815,2025,647,Germany,Female,33,3,168560,2,0,0,90270,0,30-45,Medium,High-Balance,New,2.63,High Value
7816,2025,583,France,Male,38,8,0,1,1,0,47849,0,30-45,Low,Zero-Balance,Long-Term,0.92,Low Value
7817,2025,774,Germany,Male,42,2,132194,2,1,1,162866,0,30-45,High,High-Balance,New,3.23,High Value
7818,2025,677,France,Male,58,9,0,1,0,1,168650,0,46-60,Medium,Zero-Balance,Long-Term,1.87,Low Value
7819,2025,542,Germany,Male,25,8,139330,1,0,0,54372,0,<30,Low,High-Balance,Long-Term,1.5,Low Value
7820,2025,613,Spain,Male,29,0,0,2,0,1,133897,0,<30,Medium,Zero-Balance,New,1.94,Low Value
7821,2025,666,France,Male,40,5,0,2,1,0,147878,0,30-45,Medium,Zero-Balance,Mid-Term,2.22,High Value
7822,2025,777,France,Female,28,2,134572,1,0,1,118313,0,<30,High,High-Balance,New,2.55,High Value
7823,2025,581,Germany,Male,50,2,143829,2,1,0,181224,1,46-60,Low,High-Balance,New,2.76,High Value
7824,2025,705,France,Male,32,7,0,2,1,0,7922,0,30-45,High,Zero-Balance,Mid-Term,1.66,Low Value
7825,2025,673,France,Female,44,8,133445,1,0,1,5708,0,30-45,Medium,High-Balance,Long-Term,1.66,Low Value
7826,2025,594,Germany,Female,23,4,104754,2,1,0,56757,1,<30,Low,High-Balance,Mid-Term,1.86,Low Value
7827,2025,648,Germany,Female,51,2,116575,1,1,0,4121,1,46-60,Medium,High-Balance,New,1.41,Low Value
7828,2025,605,France,Male,41,10,0,2,0,1,97213,0,30-45,Low,Zero-Balance,Long-Term,1.73,Low Value
7829,2025,734,France,Female,40,9,176915,1,1,1,12799,0,30-45,High,High-Balance,Long-Term,2.1,High Value
7830,2025,572,France,Female,36,8,68348,2,0,1,50400,0,30-45,Low,Low-Balance,Long-Term,1.59,Low Value
7831,2025,595,France,Female,33,9,0,2,1,1,41448,0,30-45,Low,Zero-Balance,Long-Term,1.41,Low Value
7832,2025,749,France,Male,42,2,56727,2,0,1,185543,0,30-45,High,Low-Balance,New,2.88,High Value
7833,2025,573,Spain,Male,46,3,65269,1,0,1,189989,1,46-60,Low,Low-Balance,New,1.81,Low Value
7834,2025,624,Spain,Male,33,6,66220,1,0,1,170819,0,30-45,Medium,Low-Balance,Mid-Term,1.88,Low Value
7835,2025,703,France,Male,56,9,0,1,0,0,85547,1,46-60,High,Zero-Balance,Long-Term,1.56,Low Value
7836,2025,665,France,Female,41,8,96148,1,1,0,137038,0,30-45,Medium,Low-Balance,Long-Term,1.99,High Value
7837,2025,648,France,Male,42,4,0,2,1,0,19283,0,30-45,Medium,Zero-Balance,Mid-Term,1.5,Low Value
7838,2025,850,Spain,Male,48,2,0,1,1,0,169425,1,46-60,High,Zero-Balance,New,2.27,High Value
7839,2025,569,Germany,Female,32,8,145330,1,1,1,132039,0,30-45,Low,High-Balance,Long-Term,2,High Value
7840,2025,566,France,Female,21,3,0,2,1,1,3626,0,<30,Low,Zero-Balance,New,1.14,Low Value
7841,2025,537,Germany,Female,47,4,124192,2,1,1,50882,0,46-60,Low,High-Balance,Mid-Term,1.84,Low Value
7842,2025,706,Germany,Female,46,7,111288,1,1,1,149170,1,46-60,High,High-Balance,Mid-Term,2.32,High Value
7843,2025,734,France,Male,43,7,107806,1,0,0,182506,0,30-45,High,High-Balance,Mid-Term,2.55,High Value
7844,2025,586,Germany,Female,36,5,103701,1,1,0,194073,1,30-45,Low,High-Balance,Mid-Term,2.03,High Value
7845,2025,612,France,Female,38,1,0,2,1,1,9209,0,30-45,Medium,Zero-Balance,New,1.31,Low Value
7846,2025,648,France,Male,34,0,0,1,1,1,167932,0,30-45,Medium,Zero-Balance,New,1.76,Low Value
7847,2025,557,France,Female,27,3,87739,1,1,1,123097,0,<30,Low,Low-Balance,New,1.5,Low Value
7848,2025,643,Spain,Female,20,0,133313,1,1,1,3966,0,<30,Medium,High-Balance,New,1.54,Low Value
7849,2025,433,France,Female,49,10,0,1,1,1,87712,0,46-60,Low,Zero-Balance,Long-Term,0.88,Low Value
7850,2025,643,Germany,Male,41,7,154903,1,1,1,49667,0,30-45,Medium,High-Balance,Mid-Term,1.89,Low Value
7851,2025,488,France,Female,36,0,0,2,1,0,136675,0,30-45,Low,Zero-Balance,New,1.65,Low Value
7852,2025,758,Germany,Male,68,6,112596,1,1,0,35865,1,60+,High,High-Balance,Mid-Term,1.91,Low Value
7853,2025,743,Germany,Male,39,3,119696,1,0,1,26136,0,30-45,High,High-Balance,New,1.88,Low Value
7854,2025,730,France,Female,47,7,0,1,1,0,33373,1,46-60,High,Zero-Balance,Mid-Term,1.39,Low Value
7855,2025,746,Spain,Male,49,7,0,2,0,1,10096,0,46-60,High,Zero-Balance,Mid-Term,1.8,Low Value
7856,2025,666,Germany,Female,59,8,152615,2,1,1,188782,0,46-60,Medium,High-Balance,Long-Term,3.15,High Value
7857,2025,580,Germany,Female,33,7,131647,2,0,0,79775,0,30-45,Low,High-Balance,Mid-Term,2.16,High Value
7858,2025,850,France,Male,27,6,96655,2,0,0,152740,0,<30,High,Low-Balance,Mid-Term,2.99,High Value
7859,2025,563,France,Male,22,3,137583,1,0,1,5792,0,<30,Low,High-Balance,New,1.3,Low Value
7860,2025,766,Germany,Female,28,3,62718,2,1,1,13182,0,<30,High,Low-Balance,New,2.06,High Value
7861,2025,659,France,Male,32,9,95377,1,0,1,187551,0,30-45,Medium,Low-Balance,Long-Term,2.21,High Value
7862,2025,607,Spain,Male,28,1,135936,2,1,1,110560,0,<30,Low,High-Balance,New,2.44,High Value
7863,2025,644,Germany,Male,35,5,161591,3,1,1,63796,0,30-45,Medium,High-Balance,Mid-Term,2.71,High Value
7864,2025,746,France,Male,47,8,142382,1,1,1,62087,0,46-60,High,High-Balance,Long-Term,2.25,High Value
7865,2025,588,Spain,Male,33,2,0,2,1,1,12484,0,30-45,Low,Zero-Balance,New,1.25,Low Value
7866,2025,691,Spain,Male,30,9,0,2,0,1,10963,0,<30,Medium,Zero-Balance,Long-Term,1.63,Low Value
7867,2025,666,France,Female,38,6,127043,1,1,1,8247,0,30-45,Medium,High-Balance,Mid-Term,1.59,Low Value
7868,2025,640,Spain,Female,46,3,0,1,1,1,156260,0,46-60,Medium,Zero-Balance,New,1.67,Low Value
7869,2025,611,Germany,Female,29,4,78886,2,1,1,26928,0,<30,Medium,Low-Balance,Mid-Term,1.63,Low Value
7870,2025,651,Spain,Female,45,8,95923,1,1,0,84782,1,30-45,Medium,Low-Balance,Long-Term,1.67,Low Value
7871,2025,529,France,Female,29,8,0,2,1,0,19842,0,<30,Low,Zero-Balance,Long-Term,1.13,Low Value
7872,2025,676,France,Female,36,3,91712,1,1,1,95393,0,30-45,Medium,Low-Balance,New,1.79,Low Value
7873,2025,639,Germany,Female,46,10,110031,2,1,1,133996,0,46-60,Medium,High-Balance,Long-Term,2.46,High Value
7874,2025,782,France,Male,36,5,81211,2,0,1,108003,0,30-45,High,Low-Balance,Mid-Term,2.61,High Value
7875,2025,641,Germany,Male,32,5,122948,1,1,1,99155,0,30-45,Medium,High-Balance,Mid-Term,1.92,Low Value
7876,2025,697,France,Female,38,1,182066,1,1,0,49504,0,30-45,High,High-Balance,New,2.16,High Value
7877,2025,623,France,Male,45,0,0,1,1,0,196534,1,30-45,Medium,Zero-Balance,New,1.8,Low Value
7878,2025,494,Spain,Female,41,2,69975,2,1,0,188426,1,30-45,Low,Low-Balance,New,2.13,High Value
7879,2025,731,France,Female,38,10,123712,2,1,0,171341,1,30-45,High,High-Balance,Long-Term,3.1,High Value
7880,2025,657,France,Male,44,6,76495,1,1,0,79072,0,30-45,Medium,Low-Balance,Mid-Term,1.58,Low Value
7881,2025,744,France,Female,38,9,0,2,0,0,20941,0,30-45,High,Zero-Balance,Long-Term,1.85,Low Value
7882,2025,774,Spain,Male,46,9,0,2,1,1,34774,0,46-60,High,Zero-Balance,Long-Term,1.98,Low Value
7883,2025,850,Germany,Female,45,1,121875,1,0,0,6865,1,30-45,High,High-Balance,New,1.98,Low Value
7884,2025,551,France,Female,45,6,0,2,1,1,51143,0,30-45,Low,Zero-Balance,Mid-Term,1.33,Low Value
7885,2025,638,France,Male,36,6,188455,1,0,0,47031,1,30-45,Medium,High-Balance,Mid-Term,1.92,Low Value
7886,2025,792,France,Female,42,0,99046,2,1,0,47160,0,30-45,High,High-Balance,New,2.4,High Value
7887,2025,666,France,Female,36,8,0,1,0,1,158667,0,30-45,Medium,Zero-Balance,Long-Term,1.78,Low Value
7888,2025,716,Germany,Female,30,2,205771,2,0,0,65465,0,<30,High,High-Balance,New,2.81,High Value
7889,2025,594,France,Female,31,0,79341,1,1,0,78256,0,30-45,Low,Low-Balance,New,1.34,Low Value
7890,2025,600,Germany,Male,57,9,138456,2,1,1,103548,0,46-60,Low,High-Balance,Long-Term,2.4,High Value
7891,2025,565,France,Male,49,7,0,2,1,1,89609,0,46-60,Low,Zero-Balance,Mid-Term,1.57,Low Value
7892,2025,678,Germany,Male,48,2,101100,2,0,1,193476,0,46-60,Medium,High-Balance,New,2.83,High Value
7893,2025,648,Spain,Female,31,5,0,2,1,1,5199,0,30-45,Medium,Zero-Balance,Mid-Term,1.43,Low Value
7894,2025,642,France,Male,40,8,109220,1,1,0,52828,0,30-45,Medium,High-Balance,Long-Term,1.57,Low Value
7895,2025,706,Germany,Male,67,1,123277,2,1,1,86508,1,60+,High,High-Balance,New,2.59,High Value
7896,2025,668,Spain,Male,43,10,113034,1,1,1,100424,0,30-45,Medium,High-Balance,Long-Term,1.94,Low Value
7897,2025,635,Spain,Male,41,1,0,2,1,0,175612,0,30-45,Medium,Zero-Balance,New,2.23,High Value
7898,2025,603,Spain,Male,30,6,129548,2,1,1,19283,0,<30,Low,High-Balance,Mid-Term,1.91,Low Value
7899,2025,635,France,Female,72,4,74813,1,0,1,27448,0,60+,Medium,Low-Balance,Mid-Term,1.23,Low Value
7900,2025,642,France,Female,40,7,0,2,1,0,183963,0,30-45,Medium,Zero-Balance,Mid-Term,2.3,High Value
7901,2025,785,Spain,Female,54,1,0,2,1,0,45114,1,46-60,High,Zero-Balance,New,2.05,High Value
7902,2025,628,Germany,Female,28,3,153538,2,1,0,110776,0,<30,Medium,High-Balance,New,2.62,High Value
7903,2025,499,France,Female,38,9,0,2,0,1,183042,0,30-45,Low,Zero-Balance,Long-Term,1.9,Low Value
7904,2025,567,Spain,Male,34,10,0,2,0,1,161572,0,30-45,Low,Zero-Balance,Long-Term,1.93,Low Value
7905,2025,449,Spain,Male,32,0,155619,1,1,1,166692,0,30-45,Low,High-Balance,New,2.03,High Value
7906,2025,701,Spain,Male,35,10,159694,2,1,1,71174,0,30-45,High,High-Balance,Long-Term,2.72,High Value
7907,2025,613,Spain,Male,37,3,171653,1,0,1,5353,0,30-45,Medium,High-Balance,New,1.6,Low Value
7908,2025,683,Germany,Female,39,2,47685,2,1,1,86019,0,30-45,Medium,Low-Balance,New,2.16,High Value
7909,2025,581,France,Male,35,4,0,2,0,1,86384,0,30-45,Low,Zero-Balance,Mid-Term,1.59,Low Value
7910,2025,620,France,Male,61,5,0,1,0,0,31642,1,60+,Medium,Zero-Balance,Mid-Term,0.97,Low Value
7911,2025,561,Spain,Male,28,6,123692,1,1,1,70549,0,<30,Low,High-Balance,Mid-Term,1.51,Low Value
7912,2025,558,Germany,Male,26,1,148853,2,1,1,24411,0,<30,Low,High-Balance,New,1.94,Low Value
7913,2025,642,France,Male,35,2,133162,1,0,1,122255,0,30-45,Medium,High-Balance,New,2.12,High Value
7914,2025,805,Germany,Male,24,6,143221,2,1,0,186036,0,<30,High,High-Balance,Mid-Term,3.47,High Value
7915,2025,687,France,Male,35,9,0,2,0,1,73134,0,30-45,Medium,Zero-Balance,Long-Term,1.92,Low Value
7916,2025,695,Spain,Male,56,1,0,3,1,0,187734,1,46-60,Medium,Zero-Balance,New,2.77,High Value
7917,2025,562,France,Male,33,6,0,2,1,0,111590,0,30-45,Low,Zero-Balance,Mid-Term,1.67,Low Value
7918,2025,613,Germany,Male,38,9,126266,2,0,0,15860,0,30-45,Medium,High-Balance,Long-Term,1.91,Low Value
7919,2025,589,France,Male,37,5,0,1,1,0,61325,0,30-45,Low,Zero-Balance,Mid-Term,1.01,Low Value
7920,2025,593,Spain,Male,31,8,112713,1,1,1,176869,0,30-45,Low,High-Balance,Long-Term,2.04,High Value
7921,2025,714,France,Male,34,5,141173,1,0,1,98896,0,30-45,High,High-Balance,Mid-Term,2.34,High Value
7922,2025,588,Spain,Female,35,7,0,2,1,1,108739,0,30-45,Low,Zero-Balance,Mid-Term,1.73,Low Value
7923,2025,679,Spain,Male,39,6,0,2,1,0,12266,0,30-45,Medium,Zero-Balance,Mid-Term,1.59,Low Value
